Unnamed: 0,cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,state_code,cc_acct_nbr,cc_acct_active,cc_starting_balance,cc_ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cc_end_start_ratio,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,cq_end_start_ratio,cq_acct_nbr,cq_acct_active,cq_starting_balance,cq_ending_balance,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,sv_end_start_ratio,sv_acct_nbr,sv_acct_active,sv_starting_balance,sv_ending_balance,has_cq,has_cc,has_sv,av_spending,av_deposit,n_spending,n_deposit,total_balance_sept
154,1363232,9614,65,5,0,F ,2,NY  ,4561143213632320.0,1.0,0.0,1000.0,-126.38772727272728,449.86,22.0,4.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0.8480949277414039,0.17833403991741223,0.1317365269461078,0.06451612903225806,0.38072858552731975
155,1362967,5022,84,4,0,M ,2,TX  ,,,,0.0,0.0,0.0,0.0,0.0,,-65.54314285714287,312.606,70.0,15.0,1.5930641943433872,13629672.0,1.0,170.42,271.49,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9212238714421586,0.12392364487267718,0.4191616766467066,0.24193548387096775,0.4885335024537151
156,1362620,29995,31,1,0,M ,2,TX  ,,,,0.0,0.0,0.0,0.0,0.0,,-180.97017543859647,301.17952380952386,57.0,21.0,0.0574078142088119,13626202.0,1.0,4233.57,243.04,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.7824924288943771,0.1193939474977878,0.3413173652694611,0.3387096774193548,0.4861213325691262
157,1363436,6105,26,5,1,F ,2,TN  ,,,,0.0,0.0,0.0,0.0,0.0,,-35.92135593220339,121.94875,59.0,16.0,0.5655498437136731,13634362.0,1.0,387.11,218.93,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9568262181284941,0.0483430695113558,0.3532934131736527,0.25806451612903225,0.48407713517308265
158,1362824,69432,58,8,2,F ,2,CA  ,4561143213628240.0,1.0,10593.21,959.72,-397.6029411764706,1959.2883333333336,34.0,12.0,0.0905976564233126,-171.85703125,563.281111111111,64.0,18.0,0.0045616106885253,13628242.0,1.0,863.73,3.94,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.3155675782257106,0.9999999999999999,0.5868263473053893,0.4838709677419355,0.3844778351686738
159,1363354,12621,66,6,0,F ,4,NY  ,4561143213633540.0,1.0,2718.93,3000.0,-83.68483870967742,224.8083333333333,31.0,12.0,1.1033752248127022,-64.76314285714285,235.804,70.0,15.0,0.0467826186786062,13633542.0,1.0,1045.26,48.9,-103.723,77.11653846153845,10.0,26.0,7.499227721442482,13633543.0,1.0,148.91,1116.71,1,1,1,0.6969163699433429,0.21316712329927462,0.6646706586826348,0.8548387096774194,0.3099837549472798
160,1362681,30224,73,3,0,M ,2,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-361.66125,131.7276,8.0,25.0,1.1227614837546132,13626813.0,1.0,3232.61,3629.45,0,0,1,0.565320308388526,0.052219612938747405,0.04790419161676647,0.4032258064516129,0.7732424650426135
161,1362742,18785,28,7,0,M ,1,MN  ,4561143213627420.0,1.0,2540.56,15.74,-99.31857142857145,271.92583333333334,7.0,12.0,0.006195484460119,-7.279411764705882,3.249166666666667,17.0,12.0,0.9679839239712624,13627422.0,1.0,2647.42,2562.66,-55.0,62.763333333333335,4.0,15.0,6.845118391177425,13627423.0,1.0,123.32,844.14,1,1,1,0.8057758150769817,0.133965918788713,0.16766467065868265,0.6290322580645161,0.7530302619217998
162,1363150,0,14,6,0,F ,1,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-121.396875,74.22428571428573,16.0,28.0,1.580178411370524,13631503.0,1.0,234.29,370.22,0,0,1,0.8540934197744529,0.02942408022809949,0.09580838323353294,0.45161290322580644,0.4969044526366839
163,1363211,44472,47,6,0,F ,1,CA  ,4561143213632110.0,0.0,1724.93,112.99,-269.62666666666667,622.1133333333333,21.0,12.0,0.0655041074130544,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0.6759364285864289,0.24661891259463173,0.125748502994012,0.1935483870967742,0.45593487056525317
164,1363415,0,16,1,0,F ,1,OH  ,,,,0.0,0.0,0.0,0.0,0.0,,-80.71266666666666,102.2057142857143,60.0,21.0,0.0078775502695145,13634152.0,1.0,2717.85,21.41,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9029916612415447,0.040516511650771796,0.3592814371257485,0.3387096774193548,0.46733014762988406
165,1363068,57612,58,8,2,M ,2,IL  ,4561143213630680.0,0.0,2143.15,20.0,-299.1217647058824,1141.5181818181818,34.0,11.0,0.0093320579520798,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0.6404863489338909,0.45252200462991915,0.2035928143712575,0.1774193548387097,0.46381914745692
166,1362925,15077,74,4,0,F ,2,MD  ,4561143213629250.0,1.0,264.68,602.03,-109.09666666666666,275.585,33.0,12.0,2.274557956777996,0.0,0.0,0.0,0.0,,,,,0.0,-127.36333333333332,105.72454545454546,9.0,22.0,2.989026202052944,13629253.0,1.0,592.32,1770.46,0,1,1,0.7157993567780647,0.1511591866358005,0.251497005988024,0.5483870967741935,0.5645817153283433
167,1363394,12722,49,9,0,F ,1,CA  ,4561143213633940.0,1.0,0.0,1000.0,-95.26133333333334,79.41333333333334,15.0,6.0,,0.0,0.0,0.0,0.0,,,,,0.0,-139.84,59.42235294117647,7.0,17.0,1.0139795799873157,13633943.0,1.0,2238.98,2270.28,0,1,1,0.7174323346203673,0.055037409011780884,0.1317365269461078,0.3709677419354839,0.5732171987288839
168,1363272,22758,30,0,2,F ,2,CA  ,4561143213632720.0,1.0,0.0,1016.12,-88.88888888888889,347.97,27.0,4.0,,-61.93927272727272,153.81333333333333,55.0,21.0,0.5251821775256125,13632722.0,1.0,371.89,195.31,-180.53076923076924,115.7152,13.0,25.0,4.29240788759573,13632723.0,1.0,165.83,711.81,1,1,1,0.6017405849444704,0.24478950805230554,0.5688622754491018,0.8064516129032258,0.45627316785310934
169,1362782,29579,43,3,0,M ,1,CA  ,4561143213627820.0,1.0,216.82,1136.06,-142.74885714285713,344.69166666666666,35.0,12.0,5.239645789133844,-87.43136363636364,402.8735714285714,66.0,14.0,0.2420856610800744,13627822.0,0.0,171.84,41.6,-40.0,18.485333333333333,4.0,15.0,1.7774610540271794,13627823.0,1.0,150.85,268.13,1,1,1,0.675271113375205,0.30367868488840816,0.62874251497006,0.6612903225806451,0.39545342010927254
170,1362864,17612,30,0,3,F ,4,NY  ,4561143213628640.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-46.11634146341464,276.64125,41.0,8.0,3.054164277066208,13628642.0,1.0,156.93,479.29,0.0,0.22,0.0,12.0,1.015182011616539,13628643.0,1.0,173.89,176.53,1,1,1,0.9445728922145612,0.10975366827253956,0.24550898203592816,0.3225806451612903,0.5211194163990246
171,1363251,18597,19,4,0,M ,1,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-110.64018518518516,163.34916666666666,54.0,24.0,0.1819072150583439,13632512.0,1.0,2511.83,456.92,-162.6130769230769,83.47923076923077,13.0,26.0,1.0111639619473978,13632513.0,1.0,5003.6,5059.46,1,0,1,0.6715776331994411,0.0978480088940653,0.40119760479041916,0.8064516129032258,0.9332282548607977
172,1363333,16865,19,4,0,F ,1,MN  ,,,,0.0,0.0,0.0,0.0,0.0,,-39.01661290322581,157.3135714285714,62.0,14.0,0.0195066757184883,13633332.0,1.0,220.95,4.31,-116.40142857142855,72.38678571428571,7.0,28.0,2.766761508718173,13633333.0,1.0,685.35,1896.2,1,0,1,0.8132034705430509,0.09105809064988689,0.4131736526946108,0.6774193548387096,0.6266520608155084
173,1363047,14891,43,3,4,M ,2,OK  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-84.42,55.74363636363637,4.0,11.0,2.9398676242782704,13630473.0,0.0,142.02,417.52,0,0,1,0.8985358271978525,0.02209795908152411,0.023952095808383235,0.1774193548387097,0.5009148440441024
174,1363129,10430,26,5,0,F ,1,NY  ,4561143213631290.0,1.0,0.0,335.42,-112.29642857142858,156.52125,14.0,8.0,,-69.23098039215687,48.2765,51.0,20.0,0.03328397629355,13631292.0,1.0,2654.13,88.34,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.7818226914071628,0.08118616930488642,0.38922155688622756,0.45161290322580644,0.44456587724980406
175,1362721,7777,18,3,0,F ,1,CA  ,4561143213627210.0,1.0,0.0,1000.0,-93.55090909090907,533.08,22.0,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,-69.08666666666666,18.463125,6.0,16.0,0.2881730711767166,13627213.0,1.0,167.33,48.22,0,1,1,0.804526331547157,0.21864338609772876,0.16766467065868265,0.29032258064516125,0.3848169803194068
176,1363108,27814,24,3,2,F ,2,TX  ,4561143213631080.0,1.0,1149.32,458.67,-123.8095238095238,277.3625,21.0,12.0,0.3990794556781401,-0.75,0.0,5.0,0.0,0.9862405518456008,13631082.0,1.0,272.54,268.79,-90.59333333333332,45.57333333333334,6.0,15.0,1.6363140676117776,13631083.0,1.0,220.08,360.12,1,1,1,0.7414083549393675,0.12801860977288365,0.19161676646706588,0.43548387096774194,0.47994889082578446
177,1362986,41650,30,0,3,M ,3,MA  ,4561143213629860.0,1.0,0.0,1932.1,-253.73166666666663,125.24888888888889,12.0,9.0,,-200.9607692307692,84.26882352941176,13.0,17.0,0.7990209270873432,13629862.0,1.0,5870.86,4690.94,-263.9271428571429,65.95117647058824,7.0,17.0,0.3740346285310856,13629863.0,1.0,1161.47,434.43,1,1,1,0.13629304527646324,0.1092017068134893,0.19161676646706588,0.6935483870967741,0.7362603820809267
178,1362904,18891,69,9,0,M ,3,IN  ,4561143213629040.0,1.0,1445.69,679.69,-147.30882352941177,487.52,34.0,12.0,0.4701492021111026,-52.72,211.97375,61.0,16.0,1.6137237090350078,13629042.0,1.0,286.22,461.88,0.0,0.25,0.0,12.0,1.0150829562594268,13629043.0,1.0,198.9,201.9,1,1,1,0.7595858905946637,0.2773932553337921,0.5688622754491018,0.6451612903225806,0.46416592337354456
179,1363455,37471,55,5,1,F ,2,MD  ,4561143213634550.0,1.0,0.0,5192.98,-254.8838095238096,159.58,21.0,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,-0.75,0.3191666666666666,1.0,12.0,1.0122309586212377,13634553.0,1.0,251.82,254.9,0,1,1,0.6927544062592388,0.06338741913282861,0.1317365269461078,0.2096774193548387,0.04683340172760536
180,1362496,0,13,2,0,M ,1,TX  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.31,0.0,12.0,1.0150400258753134,13624963.0,1.0,247.34,251.06,0,0,1,1.0,0.00012289057123193386,0.0,0.1935483870967742,0.48680131859634596
181,1362578,0,17,2,0,F ,1,PA  ,4561143213625780.0,1.0,136.14,731.2,-121.85264705882352,298.0891666666667,34.0,12.0,5.370941677684737,-88.87033898305086,123.21391304347826,59.0,23.0,0.0807596781516227,13625782.0,1.0,2621.11,211.68,-95.125,55.00333333333334,4.0,18.0,3.4008833155881537,13625783.0,1.0,253.59,862.43,1,1,1,0.6324021214529553,0.188817958646279,0.5808383233532934,0.8548387096774194,0.4945889391200539
182,1362843,27303,59,9,1,F ,3,MA  ,,,,0.0,0.0,0.0,0.0,0.0,,-139.6525396825397,389.4221739130434,63.0,23.0,1.0423075486696864,13628432.0,1.0,3748.74,3907.34,-146.868,39.836470588235294,5.0,17.0,0.7965687143312892,13628433.0,1.0,282.11,224.72,1,0,1,0.6556317276745589,0.1701672259000251,0.407185628742515,0.6451612903225806,0.8158569010950996
183,1362761,13515,23,2,1,M ,4,WI  ,4561143213627610.0,1.0,780.93,0.0,0.0,114.26714285714286,0.0,7.0,0.0,-77.9986046511628,50.863125,43.0,16.0,0.0032210225667744,13627612.0,1.0,2548.88,8.21,-118.768,20.60333333333333,5.0,15.0,0.6326735864870093,13627613.0,1.0,775.55,490.67,1,1,1,0.7635067427621723,0.07362873660407038,0.28742514970059885,0.6129032258064516,0.5078130564100128
184,1363312,29335,50,0,0,F ,2,CA  ,4561143213633120.0,1.0,0.0,4400.0,-150.374,1554.8733333333332,60.0,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0.8192658905360091,0.616384748795595,0.3592814371257485,0.04838709677419355,0.09245520740421687
185,1363230,5940,28,3,1,F ,2,KY  ,,,,0.0,0.0,0.0,0.0,0.0,,-91.70942307692307,122.7159090909091,52.0,22.0,0.2103784889445203,13632302.0,1.0,2620.42,551.28,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.8897746890468826,0.04864718763686416,0.31137724550898205,0.3548387096774194,0.5122558578846159
186,1362700,6195,75,5,0,F ,4,CA  ,4561143213627000.0,1.0,369.78,107.4,-143.2641176470588,226.86,17.0,12.0,0.2904429660879442,-21.07875,120.796875,8.0,16.0,1.6462191061243778,13627002.0,1.0,2729.91,4494.03,0.0,0.3899999999999999,0.0,12.0,1.015038560411311,13627003.0,1.0,311.2,315.88,1,1,1,0.8024767457742049,0.1379731589814177,0.14970059880239522,0.6451612903225806,0.8642232389040184
187,1362822,13750,19,1,0,M ,1,IL  ,4561143213628220.0,1.0,0.0,1000.0,-105.26315789473684,1000.0,19.0,1.0,,-108.70483333333333,268.3882352941177,60.0,17.0,0.5238836829049633,13628222.0,1.0,4115.99,2156.3,-136.52625,79.59125,16.0,32.0,3.2525321568383765,13628223.0,1.0,160.93,523.43,1,1,1,0.5787419064425201,0.5343676417958785,0.5688622754491018,0.8064516129032258,0.607932944220797
188,1363169,13113,19,4,0,F ,1,IL  ,4561143213631690.0,1.0,1729.57,0.0,0.0,1749.6,0.0,1.0,0.0,-27.78212121212121,124.635,33.0,6.0,0.0,13631692.0,0.0,169.0,0.0,0.0,0.19,0.0,12.0,1.0150455325326646,13631693.0,1.0,151.54,153.82,1,1,1,0.9666087426264289,0.7430618031658635,0.19760479041916168,0.3064516129032258,0.4785566999820252
189,1363434,41069,57,7,0,M ,1,NY  ,,,,0.0,0.0,0.0,0.0,0.0,,-214.39672413793105,395.17944444444447,58.0,18.0,0.0042156985653901,13634342.0,1.0,5344.31,22.53,-182.91333333333333,294.794,3.0,10.0,8.296393163432882,13634343.0,0.0,328.82,2728.02,1,0,1,0.5224741017851754,0.2735200991052993,0.36526946107784436,0.45161290322580644,0.6987237967977914
190,1363087,3400,18,3,0,F ,1,OK  ,4561143213630870.0,1.0,91.29,1000.0,-88.39947368421052,72.43,19.0,12.0,10.954102311315587,-51.17840579710145,216.0993333333333,69.0,15.0,0.0962330048646625,13630872.0,1.0,320.68,30.86,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.8322417189878092,0.11437914384033032,0.5269461077844312,0.43548387096774194,0.38334509036522535
191,1362557,19282,40,0,4,M ,4,CA  ,4561143213625570.0,1.0,0.0,1000.0,-157.14285714285714,100.0,7.0,1.0,,-84.8321052631579,149.35105263157894,57.0,19.0,0.068550811785929,13625572.0,1.0,2145.27,147.06,-163.98555555555558,42.3405,9.0,20.0,0.098664603392939,13625573.0,1.0,697.92,68.86,1,1,1,0.5120771363977485,0.11563271460136917,0.437125748502994,0.6451612903225806,0.3990356407638905
192,1363352,5772,18,3,0,M ,1,TX  ,4561143213633520.0,1.0,700.99,906.54,-118.90744680851066,451.2808333333333,47.0,12.0,1.293228148761038,-68.48092307692308,267.476,65.0,15.0,0.6597472434660655,13633522.0,1.0,1290.57,851.45,-55.086666666666666,82.75666666666667,6.0,15.0,1.4466166519564578,13633523.0,1.0,2039.4,2950.23,1,1,1,0.7085699003917398,0.31773694150034404,0.7065868263473054,0.6774193548387096,0.7109830461339148
193,1363026,49435,44,4,4,M ,2,FL  ,4561143213630260.0,1.0,1421.82,2500.0,-207.91627906976743,678.0675,43.0,12.0,1.7583097719823888,-133.695593220339,410.61375,59.0,24.0,3.528724252320827,13630262.0,1.0,777.74,2744.43,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.5894176019745502,0.43157632484514785,0.6107784431137725,0.5806451612903225,0.4862391855090059
194,1363413,9146,80,0,0,M ,4,FL  ,,,,0.0,0.0,0.0,0.0,0.0,,-36.930757575757575,161.83133333333333,66.0,15.0,0.9297453622063906,13634132.0,1.0,141.77,131.81,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9556130209857749,0.0641533709566414,0.39520958083832336,0.24193548387096775,0.47669055379011654
195,1363495,19639,36,3,3,F ,3,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-96.40491228070177,122.7308,57.0,25.0,0.0685091863718532,13634952.0,1.0,2605.49,178.5,-93.24,60.61739130434783,10.0,23.0,1.1986562728799688,13634953.0,1.0,2321.9,2783.16,1,0,1,0.7720662858244822,0.07268310956042968,0.40119760479041916,0.7741935483870968,0.7166230299906056
196,1363209,32739,59,9,0,F ,1,MI  ,4561143213632090.0,1.0,1523.62,1600.0,-102.3064705882353,158.9416666666667,17.0,12.0,1.0501306099946182,-73.00611111111111,406.6458333333333,72.0,12.0,0.1862389284942752,13632092.0,0.0,462.9,86.21,-307.02500000000003,132.26142857142858,4.0,21.0,6.852922286448298,13632093.0,0.0,264.69,1813.9,1,1,1,0.42027974723392103,0.27664210795398675,0.5568862275449102,0.7258064516129032,0.49096008600721014
197,1363291,34855,40,0,2,M ,4,TX  ,4561143213632910.0,1.0,0.0,5014.14,-240.0112765957447,1053.5416666666667,47.0,6.0,,-159.28762711864405,213.7707692307692,59.0,26.0,0.1195123293450795,13632912.0,1.0,4361.14,521.21,-55.40625,48.36529411764706,8.0,17.0,2.37994319423203,13632913.0,1.0,274.62,653.58,1,1,1,0.4534910887170842,0.5215625412860893,0.6826347305389222,0.7903225806451613,0.13999063959383973
198,1362801,12485,24,3,2,M ,4,GA  ,4561143213628010.0,1.0,393.8,45.23,-115.52666666666669,117.07333333333332,9.0,12.0,0.1148552564753681,-47.98722222222222,115.43736842105262,54.0,19.0,0.0,13628012.0,1.0,398.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.8034730931322749,0.09217217082623969,0.37724550898203596,0.5,0.4616799894186712
199,1362883,12403,31,1,3,M ,2,IL  ,4561143213628830.0,1.0,0.0,983.06,-109.65517241379312,445.162,29.0,5.0,,0.0,0.0,0.0,0.0,,,,,0.0,-159.30428571428573,31.25555555555556,7.0,18.0,0.2132228345223347,13628833.0,1.0,702.27,149.74,0,1,1,0.6767383447491195,0.1888620178940123,0.2155688622754491,0.3709677419354839,0.39486076395836645
200,1363270,0,16,1,0,M ,1,TX  ,,,,0.0,0.0,0.0,0.0,0.0,,-56.89031746031746,211.56625,63.0,16.0,0.0729423820392193,13632702.0,1.0,214.69,15.66,-96.82058823529412,59.077200000000005,17.0,25.0,0.6921703972171125,13632703.0,1.0,549.07,380.05,1,0,1,0.815255272481946,0.107288800550585,0.47904191616766467,0.6612903225806451,0.49906565510973033
201,1363066,3240,64,1,0,M ,1,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-32.90270833333333,160.01875,48.0,8.0,0.0621610607817936,13630662.0,0.0,319.01,19.83,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9604543226250652,0.06343482450103234,0.28742514970059885,0.12903225806451613,0.46719618529534446
202,1362740,2715,61,1,0,M ,2,PA  ,4561143213627400.0,1.0,1563.83,1121.88,-130.42916666666667,434.78,36.0,12.0,0.7173925554567953,-71.74380000000001,264.7318181818182,50.0,11.0,0.4543926426972466,13627402.0,1.0,1237.41,562.27,0.0,0.15,0.0,7.0,1.0088368961454302,13627403.0,0.0,118.82,119.87,1,1,1,0.7570088506776894,0.2773607758243133,0.5149700598802396,0.4838709677419355,0.4282309510647461
203,1362658,45629,44,4,2,F ,3,MI  ,4561143213626580.0,1.0,4414.23,0.0,0.0,563.9525,0.0,8.0,0.0,-341.376,59.92076923076924,10.0,13.0,0.5717118748486243,13626582.0,1.0,6151.91,3517.12,0.0,0.2966666666666666,0.0,12.0,1.0151450693439974,13626583.0,1.0,235.06,238.62,1,1,1,0.5897010962508188,0.24743419344592082,0.059880239520958084,0.532258064516129,0.783950125314133
204,1363127,0,16,1,0,F ,1,VA  ,4561143213631270.0,1.0,825.68,305.79,-117.70888888888892,318.18,9.0,5.0,0.3703492878597035,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.15,0.0,12.0,1.014728745601833,13631273.0,1.0,122.21,124.01,0,1,1,0.8585260004433666,0.12619275980729522,0.05389221556886228,0.27419354838709675,0.4501024218355213
205,1363474,3339,20,5,0,F ,1,CA  ,4561143213634740.0,1.0,0.0,702.74,-93.8696875,466.18,32.0,5.0,,-96.901,137.57130434782607,60.0,23.0,0.0115176101238637,13634742.0,1.0,2681.98,30.89,-201.746,33.53875,5.0,16.0,0.9071892423359296,13634743.0,1.0,5095.53,4622.61,1,1,1,0.5282352403668977,0.2526352865136599,0.5808383233532934,0.7096774193548387,0.8004851471381236
206,1362597,12106,19,4,0,M ,1,TX  ,4561143213625970.0,1.0,939.06,442.72,-102.1930303030303,329.81083333333333,33.0,12.0,0.4714501735778332,-110.8565,238.67,60.0,19.0,0.1645048985166297,13625972.0,1.0,2533.42,416.76,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.7439363378573441,0.22535785271851336,0.5568862275449102,0.5,0.4633138211823277
207,1363392,0,17,2,0,F ,1,NY  ,4561143213633920.0,1.0,834.77,1000.0,-57.75666666666668,99.87666666666668,21.0,12.0,1.197934760472945,-119.9313559322034,201.81500000000003,59.0,22.0,0.0321950574767504,13633922.0,1.0,2723.71,87.69,-75.21142857142857,41.18875,7.0,16.0,2.215405777166437,13633923.0,1.0,109.05,241.59,1,1,1,0.6960408242701798,0.13592506538196833,0.5209580838323353,0.8064516129032258,0.40864701433566547
208,1363249,61885,52,2,2,F ,2,CA  ,4561143213632490.0,1.0,2615.76,3082.05,-161.50943396226415,706.6550000000001,53.0,12.0,1.1782617671345994,-179.09984375,787.6223529411765,64.0,17.0,3.0287705409872308,13632492.0,1.0,949.93,2877.12,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.5906226177231487,0.5923632176834944,0.7005988023952097,0.46774193548387094,0.4481396192756537
209,1363331,31054,55,5,2,M ,2,MN  ,4561143213633310.0,1.0,7574.56,2264.61,-207.11814814814807,918.305,27.0,12.0,0.298975782091633,-174.8425806451613,379.6828,62.0,25.0,0.6823722235828262,13633312.0,1.0,4246.48,2897.68,-171.6575,63.75421052631579,8.0,19.0,0.8209026128266033,13633313.0,1.0,905.15,743.04,1,1,1,0.3346077276391479,0.5398233985293583,0.5808383233532934,0.9032258064516129,0.5821901315544038
210,1362637,23973,45,5,0,F ,1,HI  ,4561143213626370.0,1.0,0.0,1200.0,-94.5321052631579,110.83333333333331,19.0,6.0,,-50.36424242424243,205.112,66.0,15.0,0.2256691187979339,13626372.0,1.0,319.45,72.09,-171.29,3.0546153846153845,2.0,13.0,0.1288327676465512,13626373.0,1.0,347.66,44.79,1,1,1,0.6199764721696961,0.12645834168034303,0.5209580838323353,0.5483870967741935,0.3736811492950868
211,1363371,3551,27,4,2,F ,2,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-81.19426229508197,105.68047619047618,61.0,21.0,0.0195476424467192,13633712.0,1.0,2788.06,54.5,-178.34,77.86588235294118,11.0,17.0,0.120840389354701,13633713.0,1.0,726.33,87.77,1,0,1,0.688066462478251,0.07276166725465132,0.4311377245508982,0.6129032258064516,0.4775774183592835
212,1363453,12728,35,2,0,M ,1,FL  ,,,,0.0,0.0,0.0,0.0,0.0,,-34.635000000000005,20.03666666666667,8.0,3.0,0.0,13634532.0,1.0,216.97,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9583722858919406,0.007942959394356502,0.04790419161676647,0.04838709677419355,0.4655148732105853
213,1362963,4508,69,4,0,F ,1,NC  ,,,,0.0,0.0,0.0,0.0,0.0,,-40.44527027027027,199.6157142857143,74.0,14.0,0.3915884410086508,13629632.0,1.0,325.98,127.65,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9513889375535151,0.0791319005014256,0.44311377245508987,0.22580645161290322,0.4763378428333542
214,1362902,18760,48,5,0,F ,1,NY  ,4561143213629020.0,1.0,273.45,346.97,-112.64156862745098,472.92083333333335,51.0,12.0,1.268860852075334,-68.45838709677419,235.535,62.0,18.0,0.9593136838528836,13629022.0,1.0,117.73,112.94,-151.38,151.8464705882353,8.0,17.0,8.408382909680908,13629023.0,1.0,184.9,1554.71,1,1,1,0.6003932281348838,0.3410420695518399,0.7245508982035929,0.7580645161290323,0.5774904276281205
215,1363228,36237,41,1,0,M ,1,MA  ,,,,0.0,0.0,0.0,0.0,0.0,,-95.99878378378378,496.785,74.0,14.0,0.5812266246730969,13632282.0,1.0,355.61,206.69,-185.4025,109.42388888888888,4.0,18.0,4.955740239659838,13632283.0,1.0,310.44,1538.46,1,0,1,0.6617845476832034,0.24031405368203707,0.46706586826347307,0.5161290322580645,0.6134796631610362
216,1362698,49623,55,5,1,F ,4,TX  ,4561143213626980.0,1.0,2152.86,2500.0,-141.49904761904762,250.265,21.0,12.0,1.1612459704764824,-228.704,473.43125,60.0,16.0,0.0277642027617118,13626982.0,1.0,6322.89,175.55,-288.19777777777773,519.86,18.0,15.0,6.221410997539656,13626983.0,0.0,499.93,3110.27,1,1,1,0.20866980429827076,0.4929720578114245,0.592814371257485,0.6935483870967741,0.5321416337978491
218,1363167,39703,38,8,0,F ,1,NJ  ,,,,0.0,0.0,0.0,0.0,0.0,,-209.6618032786885,409.4383333333333,61.0,18.0,0.0125016171382029,13631672.0,1.0,5488.09,68.61,-324.9857142857143,121.85315789473684,7.0,19.0,1.0317220303372754,13631673.0,1.0,1256.54,1296.4,1,0,1,0.3574085748591126,0.21061520918607585,0.407185628742515,0.5967741935483871,0.5812490037611197
219,1362759,27258,69,9,0,F ,2,CA  ,4561143213627590.0,1.0,1320.06,835.19,-158.15302325581396,608.67,43.0,12.0,0.6326909382906838,-55.65931506849315,302.87333333333333,73.0,12.0,0.0106630969141643,13627592.0,1.0,433.27,4.62,-165.984,117.7195,15.0,20.0,0.3700497929173065,13627593.0,1.0,214.89,79.52,1,1,1,0.5435237941085009,0.4080216049552648,0.784431137724551,0.7096774193548387,0.4018361318460687
220,1362555,26598,57,6,0,M ,2,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-84.81053571428572,220.94130434782608,56.0,23.0,1.7002760975404134,13625552.0,0.0,474.47,806.73,-117.3075,66.14526315789473,12.0,19.0,0.6332377527216174,13625553.0,1.0,411.52,260.59,1,0,1,0.7570748720428229,0.11380720088320385,0.407185628742515,0.6774193548387096,0.5560089737806884
221,1362677,11812,32,2,2,M ,4,OK  ,,,,0.0,0.0,0.0,0.0,0.0,,-60.84227272727272,268.16625,66.0,16.0,3.487295415498689,13626772.0,1.0,110.59,385.66,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9268738347112606,0.10630678596008256,0.39520958083832336,0.25806451612903225,0.49821355291851355
